playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
rogerta01,2023,1,SFN,NL,6,4,60,0,0,0,2,155,39,22,6,25,64,0.211,3.83,3,3,3,0,216,12,27,1,2,5
rogerta01,2024,1,SFN,NL,1,4,64,0,0,0,0,180,53,16,7,22,64,0.237,2.4,0,0,2,0,249,16,22,0,1,8
rogerta01,2025,1,CIN,NL,2,2,40,0,0,0,0,99,29,9,3,19,34,0.24,2.45,2,0,2,0,146,4,15,1,3,3
rogerta01,2025,2,CHN,NL,1,0,17,0,0,0,0,53,18,10,4,4,19,0.261,5.09,0,0,1,0,75,4,10,0,1,1
rogertr01,2023,1,MIA,NL,1,2,4,4,0,0,0,54,16,8,2,6,19,0.229,4,0,0,3,0,79,0,9,0,0,0
rogertr01,2024,1,MIA,NL,2,9,21,21,0,0,0,316,115,53,12,46,85,0.276,4.53,2,1,3,1,472,0,58,0,6,6
rogertr01,2024,2,BAL,AL,0,2,4,4,0,0,0,57,25,15,2,10,12,0.338,7.11,0,0,1,0,90,0,16,1,4,2
rogertr01,2025,1,BAL,AL,9,3,18,18,1,0,0,329,70,22,6,29,103,0.18,1.81,0,0,2,1,423,0,23,2,2,9
rogerty01,2023,1,SFN,NL,4,5,68,0,0,0,2,222,66,25,7,19,60,0.236,3.04,2,0,3,0,309,8,27,3,2,5
rogerty01,2024,1,SFN,NL,3,4,77,0,0,0,1,211,67,22,7,6,51,0.245,2.82,2,1,7,0,290,13,23,1,2,7
rogerty01,2025,1,SFN,NL,4,3,53,0,0,0,0,150,39,10,3,4,38,0.212,1.8,0,0,0,0,188,9,11,0,0,2
rogerty01,2025,2,NYN,NL,0,3,28,0,0,0,0,82,27,7,1,3,10,0.257,2.3,0,0,1,0,111,4,9,0,2,2
rojasjo01,2023,1,ARI,NL,0,0,2,0,0,0,0,6,6,4,0,1,1,0.5,18,0,0,0,0,13,2,4,0,0,0
rojasjo01,2024,1,SEA,AL,0,0,2,0,0,0,0,6,1,2,1,2,0,0.167,9,0,0,0,0,8,2,2,0,0,1
rojasmi02,2023,1,LAN,NL,0,0,3,0,0,0,0,9,3,2,0,1,0,0.25,6,0,0,1,0,14,3,2,0,0,1
rojasmi02,2024,1,LAN,NL,0,0,1,0,0,0,0,3,1,0,0,0,0,0.25,0,0,0,0,0,4,0,0,0,0,0
rojasmi02,2025,1,LAN,NL,0,0,4,0,0,0,0,15,11,7,3,2,0,0.44,12.6,0,0,1,0,28,4,7,0,0,1
rolisry01,2025,1,COL,NL,1,0,31,1,0,0,0,127,55,33,11,20,25,0.324,7.02,0,1,0,1,193,10,35,1,2,8
romanjo03,2023,1,TOR,AL,5,7,59,0,0,0,36,177,48,19,6,24,72,0.218,2.9,5,0,2,1,248,49,20,2,0,3
romanjo03,2024,1,TOR,AL,1,2,15,0,0,0,8,41,16,10,4,4,13,0.286,6.59,1,0,1,0,62,14,10,1,0,0
romanjo03,2025,1,PHI,NL,2,4,49,0,0,0,8,128,45,39,10,17,47,0.276,8.23,1,0,3,1,187,14,40,0,4,2
romdr01,2023,1,SLN,NL,1,4,8,8,0,0,0,101,51,30,7,19,32,0.34,8.02,0,1,0,0,170,0,34,0,1,2
romerjo01,2023,1,SLN,NL,4,2,27,0,0,0,3,110,29,15,1,10,42,0.216,3.68,0,2,1,0,147,13,17,1,1,5
romerjo01,2024,1,SLN,NL,7,3,65,0,0,0,1,177,52,22,8,16,51,0.236,3.36,0,1,5,0,243,7,23,1,1,5
romerjo01,2025,1,SLN,NL,4,6,65,0,0,0,8,183,47,14,2,29,55,0.216,2.07,5,2,2,0,255,16,21,3,3,6
roonejo01,2025,1,HOU,AL,0,0,1,0,0,0,0,4,1,1,1,1,2,0.2,6.75,0,0,0,0,6,0,1,0,0,0
rortvbe01,2024,1,TBA,AL,0,0,1,0,0,0,0,6,3,1,1,2,1,0.333,4.5,0,0,0,0,11,1,1,0,0,0
rosaram01,2025,1,WAS,NL,0,0,1,0,0,0,0,3,5,4,1,2,0,0.625,36,0,0,0,0,10,1,4,0,0,0
rosenke01,2023,1,LAA,AL,2,2,7,3,0,0,0,99,35,14,3,14,29,0.267,3.82,1,0,1,1,146,1,14,0,0,1
rosenke01,2024,1,LAA,AL,0,1,7,1,0,0,0,72,28,16,5,8,17,0.292,6,1,2,0,0,104,3,17,0,0,3
rossjo01,2024,1,MIL,NL,3,6,25,10,0,0,0,222,72,31,7,29,66,0.25,3.77,1,1,1,0,321,8,35,0,3,3
rossjo01,2025,1,PHI,NL,2,1,37,1,0,0,0,153,57,29,8,18,39,0.282,5.12,1,0,3,0,228,9,30,1,4,2
rouppla01,2024,1,SFN,NL,1,2,23,4,0,0,0,151,43,20,2,26,47,0.226,3.58,0,3,1,2,217,3,21,0,0,3
rouppla01,2025,1,SFN,NL,7,7,22,22,0,0,0,320,113,45,11,45,102,0.268,3.8,1,7,3,1,476,0,55,2,4,6
roycrch01,2024,1,SLN,NL,1,2,27,0,0,0,0,103,31,16,2,17,33,0.238,4.19,0,1,4,0,155,13,19,1,3,3
roycrch01,2025,1,SLN,NL,1,3,20,0,0,0,0,62,26,18,2,12,15,0.306,7.84,1,3,1,0,101,10,21,1,2,0
rucindr01,2023,1,OAK,AL,0,4,4,4,0,0,0,54,27,18,5,14,6,0.346,9,0,0,1,0,95,0,22,0,2,2
ruckemi01,2023,1,CHN,NL,2,1,35,0,0,0,0,121,39,22,6,19,40,0.257,4.91,0,1,3,0,176,12,22,0,2,6
ruizjo01,2023,1,CHA,AL,0,0,4,0,0,0,0,11,8,9,3,4,3,0.421,22.09,0,0,2,1,25,1,9,0,0,0
ruizjo01,2023,2,ARI,NL,2,1,34,1,0,0,0,122,44,20,7,17,36,0.277,4.43,1,3,4,0,182,13,22,0,2,4
ruizjo01,2024,1,PHI,NL,5,1,52,0,0,0,1,153,51,21,8,17,52,0.26,3.71,1,0,1,0,217,16,23,0,3,6
ruizjo01,2025,1,PHI,NL,1,0,16,0,0,0,0,43,21,13,3,6,12,0.35,8.16,0,0,0,0,68,2,14,0,2,0
ruizjo01,2025,2,ATL,NL,0,0,2,0,0,0,0,6,2,3,0,3,3,0.25,13.5,0,0,0,1,11,0,3,0,0,0
rutleja01,2023,1,WAS,NL,1,1,4,4,0,0,0,60,24,15,4,6,12,0.304,6.75,0,1,2,0,88,0,15,0,1,1
rutleja01,2024,1,WAS,NL,0,0,3,1,0,0,0,25,8,3,1,2,9,0.258,3.24,0,0,1,0,34,1,3,0,0,1
rutleja01,2025,1,WAS,NL,4,2,63,0,0,0,0,220,87,47,16,24,65,0.297,5.77,0,6,7,0,330,17,49,1,5,6
ryanjo04,2023,1,MIN,AL,11,10,29,29,1,1,0,485,155,81,32,34,197,0.248,4.51,0,3,6,0,672,0,83,0,6,7
ryanjo04,2024,1,MIN,AL,7,7,23,23,0,0,0,405,110,54,19,23,147,0.217,3.6,0,2,5,1,538,0,59,0,3,6
ryanjo04,2025,1,MIN,AL,13,10,31,30,0,0,0,513,138,65,26,39,194,0.218,3.42,0,0,12,2,689,0,69,1,4,6
ryanri01,2024,1,LAN,NL,1,0,4,4,0,0,0,61,15,3,1,9,18,0.208,1.33,0,0,0,0,81,0,4,0,0,2
ryanry01,2023,1,SEA,AL,0,0,1,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,4,0,0,0,0,0
ryanry01,2024,1,PIT,NL,1,0,15,0,0,0,0,62,21,13,2,9,17,0.266,5.66,0,0,3,0,93,5,14,0,2,3
ryuhy01,2023,1,TOR,AL,3,3,11,11,0,0,0,156,53,20,9,14,38,0.257,3.46,0,1,1,0,224,0,25,2,1,4
saalfan01,2023,1,ARI,NL,0,0,10,0,0,0,0,31,7,0,0,4,6,0.189,0,1,0,0,0,41,0,2,0,0,2
saalfan01,2024,1,ARI,NL,0,0,2,0,0,0,0,3,2,4,0,4,0,0.5,36,1,1,0,0,8,1,4,0,0,0
saalfan01,2025,1,ARI,NL,2,1,28,0,0,0,3,87,19,4,1,10,19,0.188,1.24,1,2,0,0,113,10,5,0,2,2
sabroer01,2024,1,CLE,AL,0,0,8,0,0,0,1,38,6,0,0,4,19,0.14,0,0,1,0,0,47,4,0,0,0,1
sabroer01,2025,1,CLE,AL,0,1,33,0,0,0,0,88,14,6,2,21,42,0.144,1.84,0,0,3,0,121,3,8,0,0,2
salazce01,2025,1,HOU,AL,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0
salazed01,2023,1,CIN,NL,1,0,8,0,0,0,0,37,16,11,0,5,5,0.327,8.03,0,1,4,0,61,3,11,0,3,0
salazed01,2024,1,LAN,NL,0,0,1,0,0,0,0,6,3,0,0,2,3,0.375,0,0,0,0,0,10,1,1,0,0,1
salazed01,2024,2,WAS,NL,0,1,25,0,0,0,0,82,31,9,2,12,24,0.282,2.96,0,1,1,0,123,2,10,0,0,2
salazed01,2025,1,WAS,NL,0,1,30,0,0,0,0,87,47,27,7,16,23,0.359,8.38,0,3,1,1,150,9,29,1,1,4
salech01,2023,1,BOS,AL,6,5,20,20,0,0,0,308,87,49,15,29,125,0.227,4.3,0,3,8,0,425,0,52,1,3,7
salech01,2024,1,ATL,NL,18,3,29,29,0,0,0,533,141,47,9,39,225,0.216,2.38,0,4,8,1,702,0,48,2,1,9
salech01,2025,1,ATL,NL,7,5,21,20,0,0,0,377,102,36,11,32,165,0.22,2.58,0,3,11,0,510,0,38,2,2,2
sammobr01,2024,1,DET,AL,1,1,6,0,0,0,0,82,16,11,6,9,18,0.17,3.62,0,0,1,0,104,0,11,0,0,2
sanchal04,2025,1,TOR,AL,0,0,1,0,0,0,0,3,3,2,0,0,1,0.6,18,0,0,0,0,6,1,2,0,1,0
sanchcr01,2023,1,PHI,NL,3,5,19,18,0,0,0,298,88,38,16,16,96,0.235,3.44,0,3,3,0,396,1,44,1,1,13
sanchcr01,2024,1,PHI,NL,11,9,31,31,2,1,0,545,182,67,11,44,153,0.258,3.32,0,7,0,1,754,0,76,3,1,18
sanchcr01,2025,1,PHI,NL,13,5,32,32,1,0,0,606,171,56,12,44,212,0.227,2.5,0,6,6,1,807,0,58,2,1,20
sanchga02,2025,1,BAL,AL,0,0,1,0,0,0,0,3,2,4,1,1,0,0.4,36,0,0,1,0,7,1,4,0,0,0
sanchsi01,2024,1,MIA,NL,0,3,14,7,0,0,0,107,43,24,3,14,17,0.303,6.06,0,1,3,1,162,2,29,2,1,6
sandeca01,2025,1,PIT,NL,0,0,6,0,0,0,0,20,9,6,2,5,4,0.31,8.1,0,0,0,0,34,2,6,0,0,0
sandlni01,2023,1,CLE,AL,5,5,61,0,0,0,0,180,38,25,12,24,66,0.182,3.75,1,0,2,0,239,7,28,2,2,4
sandlni01,2024,1,CLE,AL,8,0,68,1,0,0,1,173,46,24,12,27,68,0.222,3.75,2,1,6,0,246,7,29,3,3,6
sandlni01,2025,1,TOR,AL,0,2,19,0,0,0,1,49,11,4,2,8,16,0.186,2.2,0,1,2,0,69,4,7,0,0,2
sandopa02,2023,1,LAA,AL,7,13,28,28,0,0,0,434,145,66,12,74,128,0.256,4.11,2,5,4,0,652,0,89,3,3,12
sandopa02,2024,1,LAA,AL,2,8,16,16,0,0,0,239,85,45,8,35,81,0.272,5.08,2,6,3,2,353,0,49,1,2,11
sandrja01,2025,1,NYA,AL,0,0,1,0,0,0,0,2,1,2,1,2,2,0.333,27,0,0,1,0,6,0,2,0,0,0
sandsco01,2023,1,MIN,AL,0,0,15,0,0,0,0,65,20,9,4,13,21,0.235,3.74,0,3,0,0,98,12,10,0,0,1
sandsco01,2024,1,MIN,AL,9,1,62,0,0,0,4,214,59,26,6,12,85,0.221,3.28,0,3,6,1,292,11,30,1,6,2
sandsco01,2025,1,MIN,AL,4,6,69,3,0,0,3,216,65,36,7,19,64,0.242,4.5,2,3,4,0,299,18,41,3,4,5
sanmare01,2023,1,CIN,NL,1,0,14,0,0,0,0,42,17,11,2,10,13,0.288,7.07,0,2,0,0,70,3,13,0,1,0
sanmare01,2025,1,CIN,NL,0,0,1,0,0,0,0,5,2,0,0,1,2,0.286,0,1,1,0,0,8,0,1,0,0,0
sanojja01,2025,1,MIA,NL,0,0,8,0,0,0,0,28,24,17,4,5,1,0.49,16.39,0,0,0,0,54,8,17,0,0,2
sanomi01,2024,1,LAA,AL,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
santade01,2023,1,NYN,NL,1,0,9,0,0,0,0,32,10,7,2,7,12,0.244,5.91,0,1,1,0,50,4,7,0,1,0
santade01,2024,1,NYA,AL,2,0,23,0,0,0,2,82,27,19,2,10,19,0.262,6.26,0,1,1,2,115,7,19,1,0,4
santade01,2024,2,PIT,NL,1,1,39,0,0,0,1,133,30,12,2,11,50,0.192,2.44,0,0,3,0,172,13,14,0,2,2
santade01,2025,1,PIT,NL,4,5,70,0,0,0,16,211,44,17,5,17,60,0.179,2.18,0,0,3,0,270,34,18,0,4,2
santito01,2023,1,CIN,NL,1,0,3,0,0,0,0,10,4,1,0,5,1,0.308,2.7,1,0,0,0,18,1,1,0,0,1
santito01,2024,1,CIN,NL,3,3,29,1,0,0,0,90,21,10,4,9,46,0.186,3,0,1,0,0,122,2,11,0,0,1
santito01,2025,1,CIN,NL,1,5,80,0,0,0,7,221,53,20,7,29,75,0.199,2.44,0,4,5,0,301,16,23,0,1,9
santogr01,2023,1,CHA,AL,2,2,60,0,0,0,5,199,69,25,2,17,66,0.258,3.39,1,2,5,1,289,17,29,0,0,2
santogr01,2024,1,SEA,AL,0,1,8,0,0,0,0,22,7,4,0,1,6,0.241,4.91,0,0,1,1,31,1,4,0,0,1
santogr01,2025,1,SEA,AL,1,1,8,0,0,0,0,21,8,4,0,8,0,0.296,5.14,2,2,0,0,36,2,6,1,0,1
sasakro01,2025,1,LAN,NL,1,1,10,8,0,0,0,109,30,18,6,22,28,0.221,4.46,0,2,3,0,161,0,18,0,0,1
sauceta01,2023,1,SEA,AL,3,2,52,0,0,0,1,143,41,19,2,23,43,0.234,3.59,1,1,6,0,207,17,20,3,0,8
sauceta01,2024,1,SEA,AL,2,0,53,0,0,0,3,116,35,15,3,18,38,0.24,3.49,3,1,2,0,166,11,15,0,0,4
sauceta01,2025,1,SEA,AL,0,0,10,0,0,0,0,40,19,11,2,6,12,0.322,7.43,0,0,1,0,66,5,12,0,0,0
sauerma01,2024,1,KCA,AL,0,0,14,0,0,0,0,49,23,14,3,11,9,0.324,7.71,0,1,1,0,84,8,14,0,1,0
sauerma01,2025,1,LAN,NL,2,1,10,1,0,0,1,89,35,21,6,8,24,0.299,6.37,0,1,2,0,129,4,23,0,2,4
sborzjo01,2023,1,TEX,AL,6,7,44,0,0,0,0,157,43,32,8,17,66,0.219,5.5,0,3,1,0,215,7,33,0,0,3
sborzjo01,2024,1,TEX,AL,2,2,17,0,0,0,0,49,16,7,1,4,17,0.246,3.86,0,2,0,0,69,3,8,0,0,0
scherma01,2023,1,NYN,NL,9,4,19,19,0,0,0,323,98,48,23,30,121,0.24,4.01,0,1,3,0,444,0,49,0,2,6
scherma01,2023,2,TEX,AL,4,2,8,8,0,0,0,135,28,16,5,15,53,0.174,3.2,0,1,1,0,177,0,16,0,0,2
scherma01,2024,1,TEX,AL,2,4,9,9,0,0,0,130,40,19,7,10,40,0.242,3.95,0,2,1,0,177,0,20,0,1,0
scherma01,2025,1,TOR,AL,5,5,17,17,0,0,0,255,87,49,19,23,82,0.262,5.19,0,2,2,0,358,0,49,0,1,2
schlica01,2025,1,NYA,AL,4,3,14,14,0,0,0,219,58,24,8,31,84,0.217,2.96,0,3,5,0,304,0,24,0,1,4
schmicl01,2023,1,NYA,AL,9,9,33,32,0,0,0,477,169,82,24,46,149,0.268,4.64,0,11,11,2,694,1,91,0,7,13
schmicl01,2024,1,NYA,AL,5,5,16,16,0,0,0,256,71,27,8,30,93,0.23,2.85,0,2,9,0,353,0,31,0,5,9
schmicl01,2025,1,NYA,AL,4,4,14,14,0,0,0,236,56,29,9,30,73,0.199,3.32,0,2,1,2,316,0,29,1,2,4
scholje01,2023,1,CHA,AL,1,9,26,11,0,0,1,255,100,50,15,30,58,0.292,5.29,1,1,2,0,377,8,54,0,2,8
scholje01,2025,1,TBA,AL,0,1,2,0,0,0,0,25,9,5,1,3,12,0.265,5.4,0,1,0,0,38,1,7,0,1,0
schoojo01,2023,1,DET,AL,0,0,1,0,0,0,0,4,1,0,0,0,1,0.2,0,0,0,0,0,5,1,0,0,0,0
schrejo01,2023,1,BOS,AL,2,1,46,2,0,0,1,140,41,20,6,25,53,0.237,3.86,2,1,4,0,204,6,22,0,2,4
schrejo01,2024,1,KCA,AL,4,3,59,0,0,0,2,155,48,21,1,20,46,0.242,3.66,1,1,4,0,224,5,23,0,2,7
schrejo01,2025,1,KCA,AL,3,3,74,0,0,0,1,192,57,27,10,19,62,0.234,3.8,1,2,1,0,265,8,29,1,0,4
schulpa01,2025,1,TOR,AL,0,0,13,2,0,0,0,74,27,12,4,8,28,0.276,4.38,0,0,1,0,110,4,16,0,3,0
schwesp01,2024,1,ATL,NL,8,7,21,21,0,0,0,371,106,46,14,23,127,0.226,3.35,1,3,6,0,500,0,49,2,1,7
schwesp01,2025,1,ATL,NL,7,4,17,17,1,0,0,332,89,38,13,18,108,0.217,3.09,1,2,2,0,434,0,44,1,3,5
scottch01,2024,1,NYN,NL,0,3,9,9,0,0,0,142,45,24,8,12,39,0.249,4.56,0,0,2,0,197,0,24,1,1,4
scottta01,2023,1,MIA,NL,9,5,74,0,0,0,12,234,53,20,3,24,104,0.191,2.31,3,1,4,0,307,26,22,0,2,10
scottta01,2024,1,MIA,NL,6,5,44,0,0,0,18,137,19,6,2,27,53,0.127,1.18,2,0,1,0,182,35,10,4,0,3
scottta01,2024,2,SDN,NL,3,1,28,0,0,0,4,79,26,8,1,9,31,0.252,2.73,2,0,0,0,112,6,10,0,0,2
scottta01,2025,1,LAN,NL,1,4,61,0,0,0,23,171,54,30,11,18,60,0.254,4.74,2,2,4,0,238,33,33,1,2,6
scottta02,2023,1,LAN,NL,0,0,6,0,0,0,0,18,6,6,0,4,8,0.25,9,2,0,1,0,30,1,6,0,1,0
scottta02,2023,2,BOS,AL,0,0,4,1,0,0,0,11,6,2,1,4,2,0.4,4.91,0,1,1,0,20,1,3,0,0,1
scottta02,2023,3,OAK,AL,0,0,8,1,0,0,0,24,11,3,2,2,7,0.314,3.38,0,0,1,0,38,1,3,0,0,0
scottta02,2024,1,HOU,AL,7,3,62,1,0,0,0,206,45,17,7,35,71,0.188,2.23,1,0,4,0,282,11,21,0,3,1
scottta02,2025,1,HOU,AL,1,2,18,0,0,0,0,55,21,15,3,14,17,0.296,7.36,0,0,1,0,90,1,16,2,2,0
scottta02,2025,2,ARI,NL,0,0,6,0,0,0,0,27,13,9,3,4,7,0.325,9,0,0,0,0,44,3,9,0,0,0
seaboco01,2023,1,COL,NL,1,7,27,13,0,0,0,262,116,73,19,28,67,0.317,7.52,1,5,7,0,408,7,76,2,5,5
seaboco01,2025,1,TBA,AL,0,0,3,0,0,0,0,20,7,1,0,3,5,0.28,1.35,0,0,0,0,29,3,1,0,1,0
seaboco01,2025,2,ATL,NL,0,0,4,0,0,0,0,11,5,4,1,3,5,0.313,9.82,0,1,0,0,19,2,4,0,0,0
searsjp01,2023,1,OAK,AL,5,14,32,32,0,0,0,517,165,87,34,53,161,0.249,4.54,2,2,16,0,735,0,90,1,3,9
searsjp01,2024,1,OAK,AL,11,13,32,32,0,0,0,542,172,88,28,49,137,0.251,4.38,0,0,14,1,758,0,93,2,7,15
searsjp01,2025,1,ATH,AL,7,9,22,22,0,0,0,333,112,61,23,29,97,0.258,4.95,0,1,5,0,472,0,63,1,3,6
searsjp01,2025,2,SDN,NL,2,2,5,5,0,0,0,74,31,15,7,7,20,0.31,5.47,0,0,1,0,111,0,16,2,1,2
seiglan01,2025,1,MIL,NL,0,0,1,0,0,0,0,3,1,0,0,0,0,0.25,0,0,0,0,0,4,1,0,0,0,0
selbyco01,2023,1,PIT,NL,2,2,21,5,0,0,0,72,29,24,4,15,30,0.296,9,1,3,0,0,114,3,24,1,0,2
selbyco01,2024,1,KCA,AL,0,0,2,0,0,0,0,9,2,2,0,2,0,0.182,6,0,1,0,0,13,1,3,0,0,0
selbyco01,2024,2,BAL,AL,0,0,3,0,0,0,0,12,1,0,0,2,5,0.083,0,0,0,1,0,15,1,0,0,0,1
selbyco01,2025,1,BAL,AL,0,2,11,0,0,0,0,42,16,5,2,2,14,0.276,3.21,0,0,0,0,60,5,5,0,0,0
sengako01,2023,1,NYN,NL,12,7,29,29,0,0,0,499,126,55,17,77,202,0.208,2.98,0,14,5,1,694,0,60,1,4,13
sengako01,2024,1,NYN,NL,1,0,1,1,0,0,0,16,2,2,1,1,9,0.111,3.38,0,0,1,0,20,0,2,0,0,0
sengako01,2025,1,NYN,NL,7,6,22,22,0,0,0,340,94,38,12,55,109,0.223,3.02,0,5,3,0,482,0,44,0,2,11
senzaan01,2023,1,COL,NL,0,1,2,2,0,0,0,23,7,4,3,2,4,0.25,4.7,0,0,0,0,30,0,4,0,0,0
senzaan01,2024,1,COL,NL,0,1,3,3,0,0,0,37,15,9,3,8,7,0.326,6.57,0,0,0,1,54,0,10,0,0,3
senzaan01,2025,1,COL,NL,4,15,30,23,0,0,0,390,192,96,22,47,73,0.346,6.65,2,9,8,1,618,0,103,3,5,17
severlu01,2023,1,NYA,AL,4,8,19,18,0,0,0,268,113,66,23,34,79,0.301,6.65,1,1,5,3,417,0,73,1,1,3
severlu01,2024,1,NYN,NL,11,7,31,31,1,1,0,546,166,79,23,60,161,0.242,3.91,0,6,11,2,761,0,86,3,1,15
severlu01,2025,1,ATH,AL,8,11,29,29,0,0,0,488,162,82,16,50,124,0.257,4.54,1,3,16,0,705,0,93,2,7,9
sewalpa01,2023,1,SEA,AL,3,1,45,0,0,0,21,129,30,14,5,14,60,0.196,2.93,1,1,0,0,169,31,15,1,1,3
sewalpa01,2023,2,ARI,NL,0,1,20,0,0,0,13,53,16,7,3,10,20,0.235,3.57,0,0,1,0,80,16,8,1,0,0
sewalpa01,2024,1,ARI,NL,1,2,42,0,0,0,16,119,35,19,6,10,43,0.232,4.31,1,0,3,0,165,34,19,0,1,1
sewalpa01,2025,1,CLE,AL,1,1,18,0,0,0,2,46,14,8,3,4,18,0.246,4.7,0,0,0,0,62,3,9,0,1,0
sewalpa01,2025,2,DET,AL,0,0,4,0,0,0,0,13,4,2,1,2,2,0.25,4.15,0,0,0,0,19,2,2,0,1,0
seymoca01,2025,1,SFN,NL,1,3,16,3,0,0,0,108,37,19,9,13,26,0.262,4.75,0,0,1,0,156,7,21,1,0,4
seymoia01,2025,1,TBA,AL,4,3,19,5,0,0,0,171,48,23,5,19,64,0.221,3.63,1,0,3,0,242,7,33,1,2,4
shawbr01,2023,1,CHA,AL,0,0,38,0,0,0,4,137,39,21,3,17,40,0.235,4.14,0,1,6,0,190,17,21,0,1,9
shawbr01,2024,1,CHA,AL,0,1,5,0,0,0,0,12,8,4,1,4,4,0.4,9,1,1,0,0,24,3,5,0,0,1
sheehem01,2023,1,LAN,NL,4,1,13,11,0,0,1,181,46,33,11,26,64,0.21,4.92,0,1,1,0,248,1,33,0,2,5
sheehem01,2025,1,LAN,NL,6,3,15,12,0,0,0,220,49,23,7,22,89,0.185,2.82,0,2,2,0,291,0,29,0,2,1
sherrry01,2023,1,BOS,AL,0,0,5,0,0,0,0,20,6,2,0,2,5,0.24,2.7,0,0,1,0,29,1,2,0,1,0
shortza01,2023,1,DET,AL,0,0,6,0,0,0,0,18,12,4,0,1,1,0.4,6,0,0,1,0,32,6,4,0,0,0
shrevch01,2023,1,DET,AL,1,2,47,0,0,0,0,124,45,22,6,12,42,0.278,4.79,0,3,1,0,180,10,24,1,4,3
shrevch01,2023,2,CIN,NL,0,0,3,0,0,0,0,10,1,1,1,2,3,0.091,2.7,0,0,0,0,13,0,1,0,0,0
shrevch01,2024,1,COL,NL,0,0,1,0,0,0,0,3,1,0,0,0,0,0.25,0,0,0,0,0,4,0,0,0,0,0
shugach01,2024,1,BOS,AL,0,0,6,0,0,0,1,26,8,4,1,3,8,0.242,4.15,0,0,0,0,36,4,4,0,0,1
shugach01,2025,1,PIT,NL,4,3,35,0,0,0,0,135,33,17,6,17,31,0.206,3.4,2,3,1,0,181,11,18,0,3,2
shustja01,2023,1,ATL,NL,4,3,11,11,0,0,0,158,53,34,7,26,30,0.264,5.81,0,3,1,0,230,0,34,0,2,4
shustja01,2024,1,CHA,AL,2,5,39,4,0,0,0,220,74,35,9,33,56,0.261,4.3,0,3,0,0,321,14,38,0,5,6
shustja01,2025,1,CHA,AL,0,0,12,2,0,0,0,47,27,14,0,5,12,0.365,8.04,2,1,2,0,82,4,15,0,1,1
silsech01,2023,1,LAA,AL,4,1,16,8,0,0,0,157,41,23,9,26,56,0.212,3.96,0,5,2,1,221,3,26,0,0,6
silsech01,2024,1,LAA,AL,0,1,2,2,0,0,0,24,8,6,3,4,12,0.235,6.75,0,0,0,0,38,0,7,0,0,0
silsech01,2025,1,LAA,AL,0,0,10,0,0,0,0,33,10,2,1,6,13,0.244,1.64,1,1,1,0,49,0,2,0,1,0
simpsjo02,2025,1,MIA,NL,4,2,31,0,0,0,0,92,34,25,5,22,36,0.27,7.34,2,3,3,0,151,10,28,0,0,2
simslu01,2023,1,CIN,NL,7,3,67,0,0,0,3,183,33,21,5,39,72,0.163,3.1,1,3,10,1,258,5,23,2,5,3
simslu01,2024,1,CIN,NL,1,4,43,0,0,0,1,106,30,14,6,20,40,0.231,3.57,0,1,1,0,154,5,14,1,2,2
simslu01,2024,2,BOS,AL,0,2,15,0,0,0,0,42,11,10,2,10,9,0.224,6.43,0,1,1,0,61,1,10,0,1,2
simslu01,2025,1,WAS,NL,1,0,18,0,0,0,0,37,14,19,2,14,13,0.275,13.86,0,3,7,0,72,2,19,0,0,0
singebr01,2023,1,KCA,AL,8,11,29,29,0,0,0,479,182,98,20,49,133,0.287,5.52,0,3,8,0,702,0,102,1,10,13
singebr01,2024,1,KCA,AL,9,13,32,32,0,0,0,539,175,74,22,54,170,0.253,3.71,0,2,10,0,762,0,77,4,1,14
singebr01,2025,1,CIN,NL,14,12,32,32,0,0,0,509,150,76,19,60,163,0.238,4.03,0,3,14,0,716,0,80,2,9,13
siskev01,2025,1,KCA,AL,0,0,5,0,0,0,0,16,5,1,0,5,11,0.238,1.69,0,1,0,1,26,1,1,0,0,0
siskev01,2025,2,PIT,NL,1,1,14,0,0,0,0,37,11,6,1,5,14,0.244,4.38,0,2,2,0,54,4,6,1,1,0
skenepa01,2024,1,PIT,NL,11,3,23,23,0,0,0,399,94,29,10,32,170,0.198,1.96,0,2,6,1,514,0,31,0,1,15
skenepa01,2025,1,PIT,NL,10,10,32,32,1,0,0,563,136,41,11,42,216,0.199,1.97,0,2,6,0,733,0,45,0,1,13
skubata01,2023,1,DET,AL,7,3,15,15,0,0,0,241,58,25,4,14,102,0.199,2.8,0,1,3,0,310,0,28,0,1,8
skubata01,2024,1,DET,AL,18,4,31,31,0,0,0,576,142,51,15,35,228,0.201,2.39,0,2,9,0,753,0,54,1,3,12
skubata01,2025,1,DET,AL,13,6,31,31,1,1,0,586,141,48,18,33,241,0.2,2.21,0,3,5,2,748,0,55,2,2,10
slateau01,2025,2,NYA,AL,0,0,1,0,0,0,0,2,1,0,0,0,0,0.333,0,0,0,0,0,3,1,0,0,0,0
